Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
Hammersmith and City,Mile End,Bow Road,51.5253109195645,-0.0326660842711517,51.52704176950966,-0.0243595906326814,0.016464867862609683
Hammersmith and City,Bow Road,Bromley-by-Bow,51.52704176950966,-0.0243595906326814,51.52484018370095,-0.0116823743530453,0.024968159759333617
Hammersmith and City,Bromley-by-Bow,West Ham,51.52484018370095,-0.0116823743530453,51.528525530726974,0.0053173938327879,0.03375413439677171
Hammersmith and City,West Ham,Plaistow,51.528525530726974,0.0053173938327879,51.53128836681778,0.0177806419969851,0.02477191616419459
Hammersmith and City,Plaistow,Upton Park,51.53128836681778,0.0177806419969851,51.536628259878114,0.0345418397236073,0.03413583652333529
Hammersmith and City,Upton Park,East Ham,51.536628259878114,0.0345418397236073,51.53924625194368,0.0515162934805761,0.033328113886090416
Hammersmith and City,East Ham,Barking,51.53924625194368,0.0515162934805761,51.53952124839739,0.0808316104030654,0.05688824297104266
Jubilee,Baker Street,Bond Street,51.52312936605881,-0.1569041929861845,51.513797282327445,-0.1496136085316461,0.022981515025102102
Jubilee,Bermondsey,Canada Water,51.49796067750633,-0.0643300898115236,51.49816833125088,-0.0508071208490972,0.02624412881704849
Jubilee,Bond Street,Green Park,51.513797282327445,-0.1496136085316461,51.50676025371464,-0.1424775744225331,0.019448877595166315
Jubilee,Canada Water,Canary Wharf,51.49816833125088,-0.0508071208490972,51.50357837512887,-0.0194668401393244,0.061714820672322895
Jubilee,Canary Wharf,North Greenwich,51.50357837512887,-0.0194668401393244,51.5002551610895,0.0035862591259508,0.045196572796883355
Jubilee,Canning Town,West Ham,51.51387030350512,0.0083056327487643,51.528525530726974,0.0053173938327879,0.029026742496955457
Jubilee,Canons Park,Queensbury,51.60765009028535,-0.294391591494146,51.59388250931327,-0.286331592620629,0.030960000510901295
